drug_id,substance_id
39792,460
39792,6057
39793,260
39794,4265
39795,206
39796,2072
39797,1997
39798,1997
39799,953
39800,833
39801,11
39802,11
39803,11
39804,11
39805,11
39806,11
39807,6058
39808,11
39809,11
39810,11
39811,11
39812,833
39813,11
39814,833
39815,11
39816,203
39816,2039
39816,6059
39816,2117
39816,6060
39816,909
39817,11
39817,1156
39818,1674
39819,1674
39820,1674
39821,11
39822,11
39823,833
39824,833
39825,833
39826,833
39827,3289
39827,1116
39827,1846
39828,675
39829,675
39830,1674
39831,11
39832,11
39833,6061
39834,833
39835,833
39836,833
39837,833
39838,833
39839,833
39840,833
39841,833
39842,833
39843,6058
39844,6058
39845,6062
39846,11
39847,11
39848,11
39849,6058
39850,11
39850,3359
39851,11
39851,3359
39852,11
39852,3359
39853,3359
39853,1674
39854,3359
39854,1674
39855,3359
39855,1674
39856,3359
39856,1674
39857,11
39857,3359
39858,11
39858,3359
39859,11
39859,3359
39860,11
39860,3359
39861,3359
39861,1674
39862,3359
39862,1674
39863,3359
39863,6061
39864,6061
39865,675
39866,675
39867,675
39868,11
39869,833
39870,833
39871,1674
39872,1674
39873,1674
39874,833
39875,833
39876,1757
39877,11
39877,1156
39878,11
39878,1156
39879,1674
39880,833
39881,833
39882,833
39883,833
39884,11
39885,11
39886,6063
39887,1674
39888,1674
39889,1674
39890,1674
39891,1674
39892,833
39893,6064
39893,6062
39894,1674
39895,833
39896,11
39897,11
39898,1674
39899,11
39900,833
39901,833
39902,11
39903,11
39904,1674
39905,833
39906,833
39907,11
39908,1674
39909,833
39910,833
39911,833
39912,11
39913,6062
39914,6065
39915,1674
39916,1674
39917,11
39918,1674
39919,11
39920,11
39921,833
39922,1674
39923,1674
39924,1674
39925,11
39926,1674
39927,11
39928,833
39929,1674
39930,11
39931,1674
39932,1674
39933,11
39934,11
39935,11
39936,11
39937,11
39938,1674
39939,1674
39940,1674
39941,1674
39942,1674
39943,11
39944,1674
39945,11
39946,11
39947,11
39948,11
39949,1674
39950,1674
39951,1674
39952,11
39953,833
39954,833
39955,1674
39956,1674
39957,1674
39958,1674
39959,833
39960,833
39961,833
39962,833
39963,833
39964,833
39965,6061
39966,11
39967,1674
39968,1674
39969,1674
39970,1674
39971,1674
39972,1674
39973,1674
39974,6062
39975,1674
39976,11
39977,11
39978,833
39979,11
39980,1674
39981,1674
39982,1674
39983,1674
39984,1674
39985,1674
39986,1674
39987,1674
39988,1674
39989,6063
39990,11
39991,1674
39992,6063
39993,1674
39994,1674
39995,1674
39996,1674
39997,11
39998,11
39999,11
40000,11
40001,11
40002,1674
40003,1674
40004,11
40005,11
40006,11
40007,11
40008,11
40009,11
40010,11
40011,11
40012,11
40013,833
40014,833
40015,833
40016,833
40017,833
40018,833
40019,833
40020,833
40021,833
40022,1674
40023,1674
40024,1674
40025,1674
40026,1674
40027,1674
40028,1674
40029,1674
40030,1674
40031,833
40032,833
40033,833
40034,833
40035,833
40036,1674
40037,1674
40038,833
40039,833
40040,833
40041,11
40042,11
40043,1674
40044,1674
40045,11
40046,11
40047,11
40048,11
40049,1674
40050,1674
40051,1674
40052,1674
40053,833
40054,833
40055,833
40056,11
40057,11
40058,833
40059,11
40060,11
40061,11
40062,11
40063,833
40064,11
40065,833
40066,833
40067,833
40068,833
40069,11
40070,11
40071,11
40072,11
40073,11
40074,833
40075,833
40076,833
40077,833
40078,11
40079,11
40080,833
40081,11
40082,11
40083,1674
40084,1674
40085,1674
40086,1674
40087,11
40088,6062
40089,3524
40090,11
40091,1674
40092,1674
40093,1674
40094,1674
40095,11
40096,1674
40097,1674
40098,1674
40099,11
40100,1674
40101,1674
40102,833
40103,1674
40104,11
40105,11
40106,1674
40107,1674
40108,1674
40109,1674
40110,1674
40111,1674
40112,1845
40112,1674
40112,1741
40112,1742
40113,833
40114,833
40115,833
40116,833
40117,1674
40118,1674
40119,616
40120,616
40121,616
40122,616
40123,616
40124,616
40125,616
40126,616
40127,616
40128,616
40129,616
40130,616
40131,616
40132,616
40133,616
40134,616
40135,616
40136,616
40137,616
40138,616
40139,616
40140,833
40141,833
40142,6066
40142,202
40143,11
40143,3359
40144,11
40144,3359
40145,11
40145,3359
40146,3359
40146,1674
40147,3359
40147,1674
40148,3359
40148,1674
40149,11
40149,3359
40150,11
40150,3359
40151,3359
40151,1674
40152,3359
40152,1674
40153,3359
40153,6061
40154,3359
40154,6058
40155,833
40156,833
40157,833
40158,833
40159,11
40160,11
40161,11
40162,6061
40163,6058
40164,203
40164,6067
40165,203
40165,6068
40165,909
40165,6069
40165,3708
40166,1674
40167,1845
40167,1674
40168,11
40169,6065
40170,6065
40171,833
40172,11
40173,6066
40173,3768
40174,6066
40174,3768
40175,6066
40175,3768
40176,6066
40176,3768
40177,6058
40178,6066
40178,202
40179,6066
40179,202
40180,11
40181,11
40182,11
40183,11
40184,6063
40185,616
40186,616
40187,616
40188,1674
40188,3969
40189,1674
40190,1674
40191,11
40192,6070
40193,15
40193,6070
40194,6070
40195,6070
40195,105
40196,11
40196,1845
40197,6070
40197,3520
40198,833
40199,11
40200,833
40201,6062
40202,11
40203,11
40204,11
40205,11
40206,675
40207,675
40208,675
40209,675
40210,5925
40211,675
40212,6071
40213,6071
40214,6071
40215,675
40216,5927
40217,5927
40218,5927
40219,5927
40220,11
40221,11
40222,11
40223,1674
40224,833
40225,616
40226,616
40227,616
40228,616
40229,675
40230,675
40231,675
40232,6072
40233,6072
40234,6072
40235,6072
40236,6072
40237,2973
40238,2973
40239,2973
40240,2973
40241,2973
40242,2973
40243,2973
40244,2973
40245,2973
40246,2973
40247,2973
40248,2973
40249,2973
40250,2973
40251,2973
40252,2973
40253,2973
40254,675
40255,6073
40256,6073
40257,6073
40258,4422
40259,4422
40260,4422
40261,1674
40262,675
40263,675
40264,675
40265,675
40266,675
40267,675
40268,675
40269,675
40270,5925
40271,675
40272,675
40273,5925
40274,675
40275,675
40276,675
40277,675
40278,675
40279,5925
40280,675
40281,5925
40282,675
40283,675
40284,5925
40285,5925
40286,675
40287,675
40288,5925
40289,675
40290,5925
40291,675
40292,675
40293,5925
40294,675
40295,5925
40296,5925
40297,5925
40298,675
40299,675
40300,675
40301,5925
40302,675
40303,5925
40304,5925
40305,675
40306,5925
40307,5925
40308,5925
40309,5925
40310,675
40311,1674
40312,1674
40313,1674
40314,1674
40315,1674
40316,1674
40317,1674
40318,1674
40319,5927
40320,5927
40321,5927
40322,5927
40323,5926
40324,5926
40325,5927
40326,5927
40327,5927
40328,5927
40329,5926
40330,5926
40331,5927
40332,5927
40333,5927
40334,5927
40335,5927
40336,5927
40337,5927
40338,5927
40339,5927
40340,5927
40341,5927
40342,5926
40343,5926
40344,5926
40345,5927
40346,5927
40347,5927
40348,5927
40349,5927
40350,5927
40351,5926
40352,5926
40353,5926
40354,5927
40355,5927
40356,5927
40357,5927
40358,5927
40359,5927
40360,5927
40361,5926
40362,5927
40363,5927
40364,5927
40365,5927
40366,5927
40367,5926
40368,5927
40369,5927
40370,5927
40371,5927
40372,5927
40373,5927
40374,5927
40375,5927
40376,5927
40377,5927
40378,5927
40379,5926
40380,5926
40381,5926
40382,5926
40383,5926
40384,5926
40385,5926
40386,5926
40387,5926
40388,5926
40389,5926
40390,5927
40391,5927
40392,5927
40393,5927
40394,5927
40395,5927
40396,5927
40397,5927
40398,5927
40399,5927
40400,5927
40401,5927
40402,5927
40403,5927
40404,5927
40405,5927
40406,5927
40407,5927
40408,5927
40409,5927
40410,5927
40411,5927
40412,5927
40413,5927
40414,5927
40415,5927
40416,5927
40417,5927
40418,5927
40419,5927
40420,5927
40421,5927
40422,5927
40423,5926
40424,5926
40425,5927
40426,5927
40427,5927
40428,5927
40429,5926
40430,5926
40431,5926
40432,5926
40433,5926
40434,5926
40435,5926
40436,5926
40437,5926
40438,5926
40439,5926
40440,5926
40441,5926
40442,5926
40443,5926
40444,5926
40445,5926
40446,5926
40447,5927
40448,5927
40449,5927
40450,5927
40451,5927
40452,5927
40453,5927
40454,5927
40455,5927
40456,5927
40457,5927
40458,5927
40459,5927
40460,5927
40461,5927
40462,5927
40463,5926
40464,5927
40465,5927
40466,5927
40467,5927
40468,5927
40469,5927
40470,5927
40471,5927
40472,5927
40473,11
40474,675
40475,833
40476,203
40477,675
40478,675
40479,5876
40480,675
40481,675
40482,833
40483,833
40484,833
40485,380
40486,380
40487,380
40488,380
40489,380
40490,380
40491,380
40492,380
40493,380
40494,380
40495,380
40496,675
40497,5925
40498,11
40499,11
40500,11
40501,2892
40502,675
40503,1674
40503,3969
40504,561
40504,675
40505,6074
40506,1863
40507,261
40507,6074
40508,485
40509,208
40509,209
40509,58
40509,59
40509,4271
40510,203
40511,203
40512,203
40513,203
40514,2139
40514,2234
40514,2212
40515,58
40515,59
40515,3318
40515,208
40516,203
40517,203
40518,203
40519,5876
40520,203
40521,203
40522,203
40523,203
40524,203
40525,203
40526,203
40527,203
40528,1743
40529,208
40530,208
40530,209
40531,1743
40532,208
40533,59
40533,1743
40534,1743
40535,1743
40536,1743
40537,203
40538,3132
40539,3132
40540,4317
40541,382
40541,741
40541,584
40542,382
40542,741
40542,584
40543,1313
40544,6075
40545,1624
40546,6040
40547,739
40548,570
40548,739
40549,625
40550,625
40551,5320
40552,206
40552,576
40553,6076
40554,5320
40555,5320
40556,5320
40557,5320
40558,5320
40559,5320
40560,5320
40561,5320
40562,5320
40563,3732
40564,872
40565,6077
40566,6077
40567,6077
40568,6077
40569,6077
40570,6077
40571,6077
40572,6077
40573,1659
40574,1659
40575,520
40576,3604
40576,5874
40576,6078
40576,1641
40576,4046
40576,4249
40576,5622
40576,1342
40576,6079
40576,6080
40577,3604
40577,178
40577,5874
40577,6078
40577,3812
40577,3813
40577,4046
40577,4249
40577,5622
40577,1342
40577,6079
40578,89
40579,177
40579,6081
40579,3814
40579,6082
40579,4249
40580,556
40581,3924
40581,3925
40581,2497
40581,2071
40582,89
40582,6083
40583,89
40583,6083
40584,89
40584,6083
40585,5227
40586,89
40587,89
40588,231
40589,231
40590,5579
40590,5581
40590,684
40590,686
40591,6084
40591,5579
40591,5581
40591,684
40591,686
40592,6084
40592,5579
40592,5581
40592,684
40592,686
40593,2751
40594,2751
40595,2751
40596,2751
40597,2751
40598,6085
40599,3136
40600,3924
40600,3925
40600,2497
40600,2071
40601,5227
40602,203
40603,203
40604,203
40605,6086
40606,6086
40607,6086
40608,6086
40609,6086
40610,6086
40611,628
40612,628
40613,5227
40614,114
40615,6087
40616,6087
40617,6088
40618,6088
40619,6088
40620,6088
40621,6088
40622,6088
40623,6088
40624,6088
40625,6088
40626,539
40627,3130
40628,89
40628,3130
40629,5227
40630,89
40630,1682
40631,5227
40632,276
40633,6089
40634,2002
40635,67
40636,1173
40637,1659
40638,210
40638,59
40638,211
40638,1743
40638,3198
40639,210
40639,59
40639,211
40639,1743
40639,3198
40640,210
40640,59
40640,211
40640,1743
40640,3198
40641,5227
40642,5227
40643,5227
40644,5227
40645,5227
40646,5227
40647,5227
40648,5227
40649,5227
40650,5227
40651,5227
40652,5227
40653,5227
40654,5227
40655,5227
40656,5227
40657,5227
40658,5227
40659,599
40660,3136
40661,6090
40662,3136
40663,3136
40664,231
40665,231
40666,231
40667,231
40668,231
40669,231
40670,231
40671,231
40672,231
40673,231
40674,231
40675,231
40676,231
40677,231
40678,231
40679,252
40680,231
40681,252
40682,252
40683,231
40684,252
40685,231
40686,231
40687,89
40688,244
40688,71
40689,244
40689,71
40690,244
40690,71
40691,244
40691,71
40692,244
40692,71
40692,74
40693,244
40693,71
40694,244
40694,71
40695,244
40695,71
40696,244
40696,71
40697,244
40697,71
40698,244
40698,71
40699,244
40699,71
40700,210
40700,59
40700,211
40700,208
40700,2493
40701,2124
40701,210
40701,59
40701,211
40701,1743
40702,2124
40702,210
40702,59
40702,211
40702,1743
40703,4268
40703,210
40703,59
40703,1743
40703,2493
40704,4268
40704,2124
40704,59
40704,1743
40704,1753
40705,4268
40705,2124
40705,59
40705,1743
40705,1753
40706,210
40706,59
40706,211
40706,1743
40706,2493
40707,210
40707,59
40707,211
40707,1743
40707,2493
40708,210
40708,59
40708,211
40708,1743
40708,2493
40709,210
40709,59
40709,211
40709,1743
40709,2493
40710,210
40710,59
40710,211
40710,208
40710,2493
40711,2124
40711,210
40711,59
40711,211
40711,208
40712,2124
40712,210
40712,59
40712,211
40712,1743
40713,2124
40713,210
40713,59
40713,211
40713,1743
40714,2124
40714,210
40714,59
40714,211
40714,1743
40715,2124
40715,210
40715,59
40715,211
40715,1743
40716,2124
40716,210
40716,59
40716,211
40716,1743
40717,2124
40717,210
40717,59
40717,211
40717,1743
40718,2124
40718,210
40718,59
40718,211
40718,1743
40719,244
40719,71
40720,244
40720,71
40721,4771
40722,6091
40723,1995
40724,1995
40725,6085
40726,3136
40727,3136
40728,1724
40729,5227
40730,5227
40731,5227
40732,5227
40733,5227
40734,5227
40735,5227
40736,5227
40737,5227
40738,5227
40739,5227
40740,5227
40741,5227
40742,6092
40742,6093
40742,6094
40743,539
40744,539
40745,539
40746,3835
40747,1659
40748,6095
40749,71
40749,610
40749,954
40750,3197
40751,539
40752,539
40753,539
40754,539
40755,6096
40755,661
40755,6097
40755,6098
40755,6099
40755,1939
40755,644
40756,6100
40756,6101
40756,710
40756,6097
40756,6098
40756,1939
40756,644
40757,6089
40758,539
40759,539
40760,539
40761,539
40762,539
40763,539
40764,539
40765,6102
40765,6103
40765,6104
40766,6105
40766,6106
40766,6107
40767,539
40768,367
40769,79
40769,189
40770,79
40770,189
40771,3499
40772,3499
40773,3499
40774,3499
40775,300
40776,86
40777,3499
40778,66
40779,3499
40780,539
40781,4866
40782,210
40782,59
40782,211
40782,1743
40782,2493
40783,4774
40783,4775
40784,3835
40785,4224
40786,4224
40787,4224
40788,4224
40789,4224
40790,4224
40791,4224
40792,4224
40793,4224
40794,4224
40795,4748
40796,628
40797,628
40798,628
40799,1995
40800,1995
40801,1995
40802,1995
40803,1995
40804,1995
40805,1995
40806,1995
40807,1995
40808,1995
40809,1995
40810,1995
40811,1995
40812,6108
40813,1995
40814,1995
40815,1995
40816,1995
40817,1995
40818,1995
40819,1995
40820,1995
40821,1995
40822,1995
40823,1995
40824,1995
40825,1995
40826,1995
40827,1995
40828,1995
40829,1995
40830,1995
40831,1995
40832,1995
40833,1995
40834,1995
40835,1995
40836,1995
40837,1995
40838,1995
40839,1995
40840,1995
40841,1995
40842,1995
40843,1995
40844,1995
40845,1995
40846,1995
40847,1995
40848,1995
40849,1995
40850,6109
40851,1995
40852,1995
40853,1995
40854,1995
40855,1995
40856,1995
40857,1995
40858,1995
40859,1995
40860,1995
40861,1995
40862,1995
40863,1995
40864,1995
40865,1995
40866,1995
40867,1995
40868,1995
40869,1995
40870,1995
40871,1995
40872,1995
40873,1995
40874,1995
40875,1995
40876,1995
40877,1995
40878,1995
40879,1995
40880,1995
40881,1995
40882,1995
40883,1995
40884,1995
40885,1995
40886,6108
40887,1995
40888,1995
40889,1995
40890,1995
40891,1995
40892,1995
40893,1995
40894,1995
40895,1995
40896,1995
40897,1995
40898,1995
40899,1995
40900,1995
40901,1995
40902,1995
40903,1995
40904,1995
40905,1995
40906,1995
40907,1995
40908,1995
40909,1995
40910,1995
40911,1995
40912,1995
40913,1995
40914,1995
40915,1995
40916,1995
40917,1995
40918,1995
40919,5227
40920,6110
40921,529
40922,529
40923,529
40924,556
40924,3130
40925,206
40926,206
40927,206
40928,206
40929,6111
40930,6112
40931,1072
40931,6113
40932,6111
40933,1122
40934,986
40935,454
40936,454
40937,1122
40937,152
40938,6114
40939,6115
40940,2621
40940,6116
40941,191
40941,515
40941,516
40942,518
40942,519
40943,518
40943,519
40944,518
40944,519
40945,79
40945,28
40946,79
40946,28
40947,6117
40948,6117
40949,6117
40950,6117
40951,6117
40952,6117
40953,6117
40954,6117
40955,465
40955,466
40956,218
40957,1155
40958,1155
40959,1155
40960,1155
40961,1155
40962,218
40963,218
40964,218
40965,218
40966,218
40967,218
40968,218
40969,218
40970,218
40971,218
40972,218
40973,218
40974,218
40975,218
40976,218
40977,218
40978,218
40979,218
40980,218
40981,218
40982,218
40983,1155
40984,1155
40985,218
40986,2520
40987,218
40988,218
40989,218
40990,1155
40991,218
40992,218
40993,218
40994,218
40995,1155
40996,1155
40997,218
40998,218
40999,218
41000,218
41001,218
41002,218
41003,1155
41004,218
41005,6118
41006,6118
41007,218
41008,218
41009,218
41010,218
41011,218
41012,218
41013,218
41014,218
41015,218
41016,218
41017,218
41018,218
41019,218
41020,218
41021,218
41022,218
41023,218
41024,218
41025,218
41026,218
41027,218
41028,218
41029,218
41030,218
41031,218
41032,1155
41033,1155
41034,1155
41035,4342
41036,218
41036,94
41036,476
41036,98
41037,218
41038,218
41039,218
41040,218
41041,218
41042,2520
41043,218
41044,218
41045,218
41046,218
41047,218
41048,218
41049,218
41050,218
41051,218
41052,218
41053,218
41054,218
41055,218
41056,218
41057,218
41058,218
41059,218
41060,218
41061,2845
41062,2845
41063,218
41064,218
41065,218
41066,218
41066,282
41067,218
41067,282
41068,218
41068,282
41069,218
41069,282
41070,218
41071,1155
41072,218
41073,218
41074,218
41075,218
41076,218
41077,2520
41078,218
41079,218
41079,1944
41080,218
41081,218
41082,218
41083,218
41084,218
41085,218
41086,2520
41087,218
41088,218
41089,218
41090,1155
41091,218
41092,218
41093,218
41094,218
41095,218
41096,1155
41097,218
41098,218
41099,1155
41100,218
41101,1155
41102,1155
41103,1155
41104,218
41105,1155
41106,218
41107,218
41108,218
41109,218
41110,1155
41111,1155
41112,1155
41113,218
41114,1155
41115,218
41116,218
41117,1155
41118,218
41119,218
41120,218
41121,218
41122,218
41123,1155
41124,1155
41125,1155
41126,1155
41127,1155
41128,218
41129,218
41130,1155
41131,218
41132,218
41133,1155
41134,1155
41135,1155
41136,218
41137,218
41138,218
41139,218
41140,218
41141,218
41142,218
41143,218
41144,218
41145,1155
41146,218
41147,218
41148,218
41149,218
41150,218
41151,218
41152,218
41153,218
41154,218
41155,218
41156,218
41157,218
41158,218
41159,1155
41160,1155
41161,218
41162,1155
41163,1155
41164,1155
41165,1155
41166,4342
41167,218
41168,218
41169,1155
41170,1155
41171,218
41172,1155
41173,4342
41174,218
41175,1155
41176,1155
41177,218
41178,218
41179,218
41180,1155
41181,218
41182,218
41183,1155
41184,1155
41185,218
41186,218
41187,1155
41188,218
41189,218
41190,218
41191,218
41192,218
41193,218
41194,218
41195,218
41196,218
41197,218
41198,4342
41199,1155
41200,1155
41201,1155
41202,218
41203,2520
41204,2520
41205,218
41206,218
41207,218
41208,1155
41209,218
41210,2520
41211,218
41212,218
41213,218
41214,218
41215,218
41216,218
41217,218
41218,218
41219,2845
41220,2845
41221,4342
41222,218
41223,218
41224,218
41225,218
41226,218
41227,218
41228,218
41229,218
41230,218
41231,1155
41232,1155
41233,4342
41234,2845
41235,218
41236,218
41237,218
41238,1155
41239,1155
41240,1155
41241,1155
41242,2520
41243,2520
41244,2520
41245,2520
41246,2520
41247,218
41248,218
41249,218
41250,2520
41251,1155
41252,218
41253,218
41254,218
41255,218
41256,218
41257,218
41258,218
41259,218
41260,218
41261,218
41262,218
41263,218
41264,218
41265,218
41266,218
41266,303
41267,218
41268,218
41268,303
41269,1155
41270,218
41271,218
41272,218
41273,218
41274,218
41275,218
41276,1155
41277,218
41278,1155
41279,1155
41280,218
41281,218
41282,218
41283,218
41284,218
41285,218
41286,218
41287,218
41288,1155
41289,1155
41290,218
41291,1155
41292,1155
41293,218
41294,218
41295,218
41296,6119
41297,218
41298,218
41299,218
41300,218
41301,218
41302,218
41303,218
41304,218
41305,218
41306,1155
41307,218
41308,218
41309,218
41310,218
41311,218
41312,218
41313,1155
41314,1155
41315,1155
41316,1155
41317,218
41318,218
41319,218
41320,218
41321,1155
41322,2520
41323,218
41324,218
41325,218
41326,1155
41327,1155
41328,218
41329,218
41330,218
41331,218
41332,218
41333,1155
41334,218
41335,1155
41336,1155
41337,1155
41338,218
41339,218
41340,218
41341,1155
41342,1155
41343,4342
41344,218
41345,1155
41346,1155
41347,218
41348,218
41349,1155
41350,1155
41351,218
41352,1155
41353,218
41353,282
41354,218
41354,282
41355,218
41355,282
41356,218
41357,218
41358,218
41359,218
41360,218
41361,218
41362,218
41363,218
41364,218
41365,218
41366,218
41367,218
41368,218
41369,218
41370,218
41371,218
41372,218
41373,1155
41374,218
41375,218
41376,218
41377,218
41378,1155
41379,1155
41380,218
41381,218
41382,218
41383,218
41384,218
41385,218
41386,218
41387,218
41388,218
41389,218
41390,1155
41391,218
41392,1155
41393,218
41394,218
41395,218
41396,2520
41397,1155
41398,218
41399,218
41400,2845
41401,1155
41402,218
41403,218
41404,218
41405,218
41406,2520
41407,218
41408,357
41409,4342
41410,218
41410,282
41411,218
41411,282
41412,2845
41413,218
41414,2520
41415,218
41416,2845
41417,1155
41418,4342
41419,218
41420,218
41421,218
41422,218
41423,218
41424,4342
41425,2845
41426,4342
41427,218
41428,100
41429,1155
41430,1163
41431,3514
41432,3514
41433,3514
41434,1137
41435,218
41436,218
41436,558
41437,2845
41438,218
41439,218
41440,218
41441,218
41442,218
41443,2845
41444,218
41445,218
41446,2520
41447,218
41448,218
41449,218
41450,218
41450,94
41450,476
41450,98
41451,218
41451,94
41451,476
41451,98
41452,218
41452,94
41452,476
41452,98
41453,218
41453,94
41453,476
41453,98
41454,218
41454,94
41454,476
41454,98
41455,218
41456,1155
41457,6118
41458,6118
41459,6118
41460,6118
41461,6118
41462,6118
41463,6118
41464,6118
41465,218
41466,1155
41467,1155
41468,5320
41469,3186
41470,206
41471,5768
41471,6120
41472,1155
41473,5585
41473,6121
41473,1845
41474,6122
41475,543
41476,2520
41477,2520
41478,2520
41479,2520
41480,2520
41481,2520
41482,2520
41483,2520
41484,2520
41485,2520
41486,2520
41487,5392
41488,5392
41489,5392
41490,5392
41491,5392
41492,5392
41493,5392
41494,5392
41495,5392
41496,5392
41497,5392
41498,5392
41499,5392
41500,5392
41501,5392
41502,5778
41503,5778
41504,5778
41505,5778
41506,5778
41507,5778
41508,5778
41509,5778
41510,5778
41511,5778
41512,5778
41513,5778
41514,5778
41515,5778
41516,5778
41517,5778
41518,220
41519,5239
41520,4265
41521,620
41521,71
41521,74
41522,620
41522,71
41522,621
41523,620
41523,964
41524,242
41524,5249
41525,620
41526,620
41527,620
41528,620
41528,71
41528,74
41529,620
41529,71
41530,620
41530,71
41531,620
41531,71
41532,620
41532,71
41532,621
41533,620
41533,71
41533,621
41534,620
41534,71
41535,620
41535,71
41536,620
41536,71
41537,620
41538,620
41539,620
41540,620
41541,620
41541,71
41542,620
41543,620
41544,620
41545,620
41546,620
41547,620
41548,620
41549,620
41550,620
41551,620
41552,620
41553,620
41554,620
41555,620
41556,620
41557,620
41558,620
41559,620
41560,620
41561,620
41562,620
41562,71
41562,954
41563,620
41563,71
41564,620
41564,71
41564,621
41565,620
41565,71
41566,620
41566,71
41567,620
41567,71
41568,620
41568,71
41569,620
41569,71
41569,621
41570,620
41570,71
41570,621
41571,620
41572,620
41573,620
41574,620
41575,620
41575,964
41575,74
41576,620
41576,71
41577,620
41577,71
41578,6123
41579,6123
41580,5249
41581,89
41581,556
41582,6124
41583,6125
41584,206
41585,218
41586,675
41587,5925
41588,100
41589,6126
41590,17
41591,17
41592,218
41593,218
41594,218
41595,218
41596,218
41597,454
41598,225
41599,225
41600,225
41601,225
41602,225
41603,225
41604,225
41605,225
41606,225
41607,225
41608,225
41609,225
41610,225
41611,225
41612,225
41613,225
41614,225
41615,225
41616,225
41617,225
41618,225
41619,225
41620,225
41621,528
41622,528
41623,528
41624,528
41625,528
41626,528
41627,528
41628,528
41629,528
41630,528
41631,528
41632,528
41633,58
41633,6127
41634,6128
41635,6128
41636,6128
41637,6128
41638,6128
41639,6128
41640,6128
41641,218
41642,2520
41643,1524
41643,3015
41644,837
41645,837
41646,837
41647,837
41648,837
41649,837
41650,837
41651,218
41652,837
41653,837
41654,837
41655,837
41656,837
41657,837
41658,837
41659,837
41660,837
41661,837
41662,837
41663,837
41664,837
41665,837
41666,837
41667,837
41668,837
41669,837
41670,837
41671,837
41672,837
41673,837
41674,837
41675,837
41676,837
41677,837
41678,837
41679,837
41680,837
41681,837
41682,837
41683,837
41684,837
41685,837
41686,837
41687,837
41688,1317
41688,1191
41688,224
41689,1317
41689,1191
41689,224
41690,274
41690,206
41691,275
41692,507
41693,507
41694,507
41695,507
41696,507
41697,905
41698,905
41699,5079
41700,356
41701,356
41702,356
41702,303
41703,190
41704,4968
41704,6129
41704,6130
41704,6131
41704,6132
41704,816
41705,6133
41706,474
41706,6133
41707,6133
41707,6134
41708,545
41708,448
41708,542
41709,545
41709,448
41709,542
41710,545
41710,448
41710,519
41711,545
41711,448
41712,544
41712,1522
41712,6135
41712,6136
41712,550
41712,551
41712,552
41713,545
41713,448
41713,519
41714,545
41714,448
41714,6137
41714,1354
41714,6138
41714,6139
41715,6140
41716,512
41717,4244
41718,825
41719,219
41720,6141
41721,4456
41721,4624
41722,512
41723,512
41724,512
41725,5447
41726,2022
41726,4718
41727,1878
41728,6142
41729,944
41729,6143
41729,6144
41729,6145
41730,2814
41730,2815
41730,2817
41730,2818
41730,2819
41730,2107
41730,6146
41730,3612
41731,2814
41731,2815
41731,2816
41731,2713
41731,2817
41731,2818
41731,2819
41731,2107
41732,2347
41732,6147
41733,2022
41733,5296
41734,2018
41734,2019
41734,2020
41734,6148
41734,6149
41734,2021
41735,6150
41735,6151
41735,1507
41735,6152
41736,5686
41736,5687
41736,6153
41736,6154
41736,6155
41737,6156
41737,6157
41737,6158
41737,6159
41737,6160
41737,6161
41738,6156
41738,6157
41738,6158
41738,6159
41738,6160
41738,6161
41739,4927
41739,4188
41739,4515
41739,2621
41739,4928
41739,4929
41739,4930
41740,4927
41740,4188
41740,4515
41740,2621
41740,4928
41740,4929
41740,4930
41741,6162
41741,6163
41741,4041
41741,6164
41741,6081
41741,6165
41741,6166
41741,909
41742,512
41743,512
41744,512
41745,512
41746,5674
41746,5016
41746,663
41746,858
41746,3720
41747,6167
41747,2197
41747,2321
41747,6168
41747,377
41748,6169
41749,6169
41750,4572
41751,6170
41752,6170
41753,6170
41754,6170
41755,6170
41756,6170
41757,6171
41757,4465
41758,512
41759,6170
41760,6170
41761,6172
41762,6172
41763,6172
41764,6172
41765,6173
41766,6172
41767,6172
41768,6173
41769,6172
41770,6172
41771,6172
41772,6172
41773,6172
41774,6172
41775,6172
41776,6172
41777,6172
41778,6172
41779,6172
41780,6172
41781,6172
41782,6172
41783,6172
41784,6172
41785,6172
41786,6172
41787,6172
41788,6172
41789,6172
41790,6172
41791,6172
41792,6172
41793,6172
41794,6172
41795,6172
41796,6172
41797,6172
41798,6172
41799,6172
41800,6172
41801,6172
41802,6172
41803,15
41803,203
41803,199
41803,17
41804,1524
41805,1524
41806,5232
41806,209
41806,5256
41807,6174
41808,6123
41809,6123
41810,6175
41811,5332
41812,5320
41813,5332
41814,5320
41815,5320
41816,5320
41817,5332
41818,5320
41819,5320
41820,6123
41821,596
41822,6123
41823,2519
41824,2519
41825,1155
41826,1155
41827,1155
41828,218
41829,218
41830,218
41831,218
41832,1155
41833,4342
41834,218
41835,1155
41836,218
41837,1071
41837,1072
41837,1073
41838,1071
41838,1072
41838,1073
41839,2845
41840,2845
41841,218
41842,218
41843,218
41844,3314
41844,2582
41845,32
41846,114
41847,114
41848,628
41849,758
41850,758
41851,529
41852,3008
41853,837
41854,865
41855,6176
41856,194
41857,194
41858,194
41859,194
41860,194
41861,194
41862,194
41863,194
41864,1940
41865,599
41866,194
41867,194
41868,3308
41869,3308
41870,561
41870,17
41871,561
41871,17
41872,561
41872,17
41873,627
41874,627
41875,1990
41876,1990
